,Close,Date,High,Low,Open,close_predicted,open_predicted
0,1065.0,2016-09-15,1070.2,1047.0,1047.0,1032.8970021685473,1049.00512710892
0,1044.75,2016-09-14,1059.0,1040.9,1048.0,1031.5469752423187,1045.0826232905456
0,1046.5,2016-09-12,1056.0,1029.15,1030.4,1014.708796936316,1031.6815497466819
0,1044.55,2016-09-09,1049.9,1030.0,1035.0,1019.3510036138703,1036.0166080260599
0,1033.4,2016-09-08,1035.95,1020.2,1023.05,1007.396687206307,1024.2184415888746
0,1017.65,2016-09-07,1027.05,1013.05,1022.0,1004.3856717439137,1019.9437459232618
0,1019.9,2016-09-06,1025.0,1015.0,1019.9,1003.3195149689848,1018.6312576275989
0,1013.35,2016-09-02,1032.55,1002.3,1031.1,1009.7304249654694,1028.6488698187277
0,1029.2,2016-09-01,1072.75,1025.7,1053.0,1030.246746052263,1045.399016372308
0,1060.0,2016-08-31,1074.0,1047.0,1064.9,1047.7590660666826,1063.8650167219457
0,1066.4,2016-08-30,1068.5,1053.0,1062.0,1047.4898808053522,1062.9556108353877
0,1057.45,2016-08-29,1059.75,1026.1,1027.25,1012.4322207238092,1032.9522121755883
0,1027.9,2016-08-26,1030.8,1014.6,1017.9,1001.8573636783981,1019.0483085395679
0,1012.7,2016-08-25,1029.0,1009.0,1021.2,1002.2300152323039,1017.8943949173666
0,1020.5,2016-08-24,1021.95,1011.0,1011.7,995.8481137618833,1012.2125110538839
0,1010.45,2016-08-23,1015.0,1005.0,1012.0,994.7165416726409,1010.8988715005087
0,1011.85,2016-08-22,1019.7,1007.2,1012.0,994.701503557462,1010.3291199041744
0,1014.9,2016-08-19,1022.0,1007.1,1018.0,1000.1552316031234,1016.9897623949605
0,1018.05,2016-08-18,1023.65,1016.0,1016.0,999.9140117330808,1014.1328200270901
0,1013.3,2016-08-17,1028.8,1007.2,1024.1,1004.6401334973534,1021.3321958251804
0,1024.9,2016-08-16,1044.8,1015.5,1036.25,1016.3807245770313,1033.5396095843628
0,1035.8,2016-08-12,1042.9,1017.0,1017.0,1001.0800772794,1019.0435879330148
0,1014.1,2016-08-11,1022.85,999.6,1001.95,984.5763880020995,1002.6891237528632
0,1003.65,2016-08-10,1034.55,1002.0,1031.25,1008.3666605889916,1024.9023696855202
0,1030.7,2016-08-09,1034.5,1021.0,1027.0,1010.844824101845,1027.0272061894789
0,1029.25,2016-08-08,1034.0,1018.65,1019.9,1004.054235173598,1020.1952771999418
0,1016.25,2016-08-05,1019.0,997.05,998.0,981.3841912511141,1000.7575772431372
0,993.0,2016-08-04,1000.0,983.4,999.0,979.3952225626324,998.3570320964678
0,993.95,2016-08-03,1014.4,991.5,1014.4,992.8202356193642,1009.9102372295566
0,1012.8,2016-08-02,1020.0,1006.3,1008.0,991.0988222905903,1006.9828922921178
0,1009.5,2016-08-01,1020.3,1005.05,1018.0,999.353282095723,1015.6040952527449
0,1014.9,2016-07-29,1024.9,1012.0,1024.0,1005.8965748851265,1021.3416218386715
0,1026.35,2016-07-28,1030.5,1013.05,1014.95,998.8407482252214,1015.9845891767841
0,1013.1,2016-07-27,1026.0,1008.95,1023.05,1004.2496622800659,1020.2451665660983
0,1024.05,2016-07-26,1034.8,1015.2,1023.0,1005.5506178832738,1021.8400605397984
0,1022.75,2016-07-25,1023.75,1007.35,1014.0,997.4391792915767,1015.8253051691602
0,1014.85,2016-07-22,1017.8,1005.1,1006.0,989.6457953299728,1006.3844773426393
0,1006.35,2016-07-21,1025.0,1005.0,1024.0,1003.7620618980679,1019.5751697218633
0,1023.0,2016-07-20,1028.3,1016.55,1019.95,1003.6230531922083,1019.0829327029469
0,1017.8,2016-07-19,1022.95,995.3,1006.0,987.9990399896365,1008.9088796035684
0,1006.25,2016-07-18,1038.75,1001.75,1028.0,1005.306149018937,1022.2439119417246
0,1012.2,2016-07-15,1021.0,1003.5,1009.0,991.386336474372,1008.1839597095286
0,1004.9,2016-07-14,1014.1,998.25,1008.1,989.6426203487636,1006.5906207714326
0,1008.75,2016-07-13,1016.7,1004.15,1005.2,988.1404065656088,1003.6450956297085
0,1003.4,2016-07-12,1005.0,991.0,995.25,977.9560092984359,996.3949029528181
0,992.5,2016-07-11,994.95,985.5,991.0,973.0870587438742,990.6777696007905
0,978.4,2016-07-08,989.0,976.35,987.0,967.0402480255707,984.2150975814325
0,987.9,2016-07-07,1000.5,986.15,992.5,973.320227860579,989.4920657176972
0,993.1,2016-07-05,1002.9,980.3,986.1,967.1575412458412,986.2215970126797
0,986.7,2016-07-04,993.6,975.5,975.5,957.234621541339,975.8375447994806
0,973.45,2016-07-01,976.8,970.0,972.75,954.1463387074314,971.5814707444806
0,969.15,2016-06-30,977.5,967.05,972.0,952.4187712244582,969.7601852040198
0,966.9,2016-06-29,968.95,960.0,962.0,943.1400433127329,961.9125795592231
0,957.8,2016-06-28,961.55,955.0,956.4,937.0807835040808,955.1140644060215
0,955.65,2016-06-27,958.4,940.5,940.5,920.8678677374531,942.4790604294594
0,951.45,2016-06-24,964.9,933.4,964.9,940.2606809658319,965.0696732579551
0,980.45,2016-06-23,982.0,970.0,979.95,960.8633450752591,980.4901650686948
0,980.5,2016-06-22,985.9,977.1,985.0,965.9820116803344,983.3397154397896
0,987.1,2016-06-21,994.15,979.7,994.1,974.3863463393341,992.9639315971583
0,990.2,2016-06-20,992.6,968.0,972.15,953.6989142981399,975.6733406503041
0,974.9,2016-06-17,978.65,970.1,977.0,957.9201182014995,975.9632260102427
0,976.3,2016-06-16,983.65,967.05,981.0,960.6504847385208,980.3349738227291
0,984.6,2016-06-15,986.5,973.75,980.0,961.4938537035084,980.7093313440971
0,976.25,2016-06-14,985.4,969.3,980.95,960.739985251977,979.5515612064612
0,981.1,2016-06-13,983.45,963.05,969.9,950.8191022877388,972.3315125846099
0,976.7,2016-06-10,984.4,968.3,974.0,954.5793949590097,973.3650458049136
0,971.15,2016-06-09,976.45,956.2,960.0,940.5099446284482,961.4028630628479
0,954.1,2016-06-08,958.0,949.15,958.0,937.558398399706,956.979249904665
0,955.05,2016-06-07,960.95,951.6,957.25,937.0496038108646,955.6965166381066
0,954.8,2016-06-06,963.0,952.55,961.0,940.2668157833554,958.7411387111783
0,959.65,2016-06-03,962.9,955.85,960.0,940.4937703602795,958.9275305929858
0,956.25,2016-06-02,957.15,945.1,954.5,934.2127328948632,955.399489540476
0,953.6,2016-06-01,966.1,951.8,957.95,936.948905146304,955.0860935641861
0,957.85,2016-05-31,973.0,956.5,969.0,947.2491012430999,965.4310328635961
0,968.7,2016-05-30,981.5,965.0,976.4,955.5285330552265,973.7353190071367
0,974.7,2016-05-27,976.9,948.75,949.05,930.0700036779917,953.7192966190185
0,946.85,2016-05-26,952.4,944.1,950.0,929.3938450201761,948.3370584419874
0,951.2,2016-05-25,952.8,941.15,949.85,929.3314165317587,950.4225631672233
0,940.45,2016-05-24,944.0,928.05,928.05,907.6114816507707,929.2862153225426
0,930.0,2016-05-23,940.7,925.65,937.35,914.5625212435286,935.2441147963227
0,934.2,2016-05-20,954.5,931.35,952.0,927.4438424996695,947.9026181738195
0,951.2,2016-05-19,971.9,945.6,971.7,947.3110729834418,967.9868245689327
0,970.55,2016-05-18,972.5,964.1,965.9,947.2872398768666,965.7091970611258
0,969.15,2016-05-17,983.1,966.35,980.25,959.0325432438619,977.1174179228726
0,975.95,2016-05-16,982.5,971.1,977.0,957.7765989041602,975.6312101040967
0,978.15,2016-05-13,990.55,975.0,988.95,968.371164522438,986.0818960466372
0,992.8,2016-05-12,994.2,975.05,976.0,958.3209245839466,978.6539626718431
0,975.4,2016-05-11,980.75,970.0,971.8,953.1130965214372,970.875264627764
0,982.55,2016-05-10,984.7,978.0,983.1,964.8187905662455,982.2544587173405
0,983.1,2016-05-09,986.0,972.8,975.0,956.7717622283119,975.5852717227067
0,968.95,2016-05-06,976.8,967.0,973.0,953.3524480919282,970.7537636829159
0,975.25,2016-05-05,983.45,970.9,980.0,960.2207490613212,978.1748253729013
0,978.1,2016-05-04,983.7,973.0,974.05,955.5756615941973,973.0346077514998
0,975.8,2016-05-03,994.95,972.75,988.0,966.408623554823,984.1619764893218
0,986.95,2016-05-02,992.4,978.0,979.0,960.881654416303,978.9362843751037
0,982.7,2016-04-29,998.55,978.85,993.45,972.6377618525562,990.2550210697851
0,996.7,2016-04-28,1019.2,990.95,1014.0,992.2022612045489,1010.042129552038
0,1019.4,2016-04-27,1025.95,1016.0,1017.9,1001.5209693364791,1016.170090323288
0,1016.95,2016-04-26,1023.9,1007.5,1015.4,997.9531635577625,1014.9194865975446
0,1016.9,2016-04-25,1044.45,1012.3,1044.45,1022.2204641784763,1039.1420046698802
0,1038.95,2016-04-22,1047.5,1029.3,1039.0,1022.3578548026462,1038.2197560323298
0,1041.15,2016-04-21,1052.0,1035.0,1041.4,1025.1194033010506,1039.5482921001176
0,1037.3,2016-04-20,1069.2,1035.8,1069.2,1047.5695692283236,1062.425780653685
0,1064.75,2016-04-18,1066.8,1055.4,1065.8,1051.2027684849218,1065.7102394748108
0,1066.05,2016-04-13,1069.9,1052.55,1052.55,1038.821237596992,1053.6128661447265
0,1047.4,2016-04-12,1057.45,1038.05,1040.3,1024.785360411921,1039.4780325023673
0,1040.3,2016-04-11,1045.5,1033.0,1037.0,1021.5202210297703,1036.2808375151935
0,1036.35,2016-04-08,1054.45,1031.2,1035.9,1018.785424917216,1032.9005322209296
0,1037.25,2016-04-07,1048.0,1022.1,1034.9,1017.373730168066,1035.0898907001817
0,1033.75,2016-04-06,1036.7,1022.6,1032.1,1015.7613237077542,1032.469473034163
0,1026.95,2016-04-05,1042.4,1022.2,1031.35,1013.5422011768701,1028.4810418052637
0,1035.05,2016-04-04,1042.2,1025.3,1040.0,1022.7440238384452,1039.2696351970048
0,1034.45,2016-04-01,1046.3,1025.0,1039.1,1021.3703731028231,1037.6864863701835
0,1045.2,2016-03-31,1056.0,1032.7,1041.0,1024.495435111188,1040.655897279483
0,1047.05,2016-03-30,1051.75,1042.7,1042.7,1028.1936677827473,1041.4323716632507
0,1036.25,2016-03-29,1042.0,1020.2,1023.8,1007.757499370045,1025.2123785532672
0,1020.4,2016-03-28,1031.7,1015.65,1030.0,1011.7204622823624,1027.527075660803
0,1029.2,2016-03-23,1046.9,1022.4,1046.9,1027.1877153520663,1043.6922045690542
0,1047.85,2016-03-22,1052.25,1035.65,1037.0,1022.126549421198,1037.6768446375902
0,1037.3,2016-03-21,1041.5,1022.75,1027.95,1012.0142255814828,1029.1375800090182
0,1027.2,2016-03-18,1030.15,1015.7,1018.25,1002.3145203115416,1018.9721223095564
0,1016.0,2016-03-17,1036.9,1012.0,1027.0,1007.3788638164851,1023.0419008468946
0,1021.75,2016-03-16,1025.8,1005.45,1021.0,1003.0285522320862,1022.3299460589212
0,1020.5,2016-03-15,1027.85,1015.1,1024.0,1006.7415541849384,1022.4108676089159
0,1019.75,2016-03-14,1026.4,1012.95,1019.1,1002.1306359498508,1018.0525375301477
0,1014.5,2016-03-11,1029.55,1010.6,1014.9,997.0331211347857,1012.0839986104575
0,1011.75,2016-03-10,1045.9,1009.0,1042.05,1018.7830822472115,1035.379718442644
0,1041.7,2016-03-09,1043.9,1018.6,1020.0,1004.6236962703128,1023.7040947740319
0,1027.0,2016-03-08,1030.9,1007.5,1007.5,991.4318876445707,1010.1763135974612
0,1006.4,2016-03-04,1015.0,1003.5,1014.0,995.7582506191029,1011.6099905033441
0,1012.85,2016-03-03,1018.0,997.5,1010.0,991.7998918769449,1011.0816937368041
0,1001.5,2016-03-02,1005.75,987.25,992.9,974.9864006657485,994.1063342116864
0,981.3,2016-03-01,985.05,964.65,964.7,946.2811971534569,966.833264376635
0,966.65,2016-02-29,994.6,935.0,951.3,927.0557413597866,953.3921232639663
0,950.35,2016-02-26,958.75,944.3,953.0,931.8344178777852,951.6658813244453
0,944.1,2016-02-25,956.55,940.85,954.2,931.8392323942792,951.481467412681
0,952.65,2016-02-24,958.55,942.0,944.9,924.6051465137946,945.2433534634619
0,949.65,2016-02-23,967.2,942.75,963.1,939.5636182207534,960.3408312092462
0,962.3,2016-02-22,968.3,944.1,944.1,924.3540249733413,946.3801214055462
0,944.35,2016-02-19,952.75,937.35,940.0,919.1451371266606,939.1344792510808
0,940.1,2016-02-18,968.7,936.0,962.95,937.0512092448594,957.8080309912177
0,952.6,2016-02-17,957.45,916.4,935.1,912.2112071658664,941.3897256359598
0,930.55,2016-02-16,958.0,927.0,951.1,925.1487415825042,946.106745521916
0,946.75,2016-02-15,951.35,918.0,918.0,897.1737573328369,923.1449604880274
0,906.55,2016-02-12,933.9,888.1,933.9,903.7012369394338,931.9444149426383
0,924.55,2016-02-11,965.95,915.5,962.85,932.252276740845,956.55376490858
0,962.65,2016-02-10,973.0,948.65,951.7,931.3118974939612,952.2417386490486
0,957.5,2016-02-09,968.8,950.0,952.9,932.3887855395265,951.717915316173
0,961.05,2016-02-08,984.8,957.95,971.1,948.4348305263202,966.7779595759366
0,970.9,2016-02-05,982.0,961.4,979.1,957.6198803118605,977.87902993702
0,973.05,2016-02-04,1001.0,965.7,988.0,964.3462868550066,983.8111457091248
0,981.4,2016-02-03,994.0,975.0,988.0,967.5582223271131,985.936956810515
0,1001.15,2016-02-02,1032.8,990.5,1030.3,1005.6929169894306,1025.729348417759
0,1030.3,2016-02-01,1041.8,1025.55,1039.95,1022.1775697097589,1037.4163748862347
0,1035.4,2016-01-29,1040.0,1018.0,1018.95,1003.2316584659579,1020.9488728790411
0,1016.9,2016-01-28,1021.8,997.1,1001.0,983.8325730531119,1003.512264491513
0,999.35,2016-01-27,1010.0,996.95,1008.1,989.1977998097241,1005.3100671602283
0,1003.95,2016-01-25,1018.75,1000.0,1010.0,990.9574329715704,1007.0638513956496
0,1004.15,2016-01-22,1011.0,994.05,994.05,976.7738520199027,994.0638955600563
0,984.2,2016-01-21,1025.75,976.7,1017.55,990.9358516042087,1010.8829946562557
0,1004.55,2016-01-20,1034.9,990.0,1034.9,1009.909005561934,1031.2846151128106
0,1043.6,2016-01-19,1049.8,1014.1,1029.0,1011.5492199678454,1033.279194160445
0,1016.85,2016-01-18,1083.95,1008.1,1075.0,1044.3950214001031,1064.1897773413982
0,1073.3,2016-01-15,1089.5,1065.6,1069.75,1054.8064852753992,1067.5402607772526
0,1061.65,2016-01-14,1081.0,1053.05,1063.85,1047.158884148787,1061.2450560053508
0,1076.85,2016-01-13,1089.75,1047.2,1053.1,1037.6969893225632,1056.7249596243803
